SQUARE_FT,TARGET(PRICE_IN_LACS)
1094.698503,54.1
1094.557012,55.1
1094.420601,51
1094.418466,110
1094.391245,24
1094.383324,18.9
1094.251532,37.5
1094.196004,46
1094.159347,71
1094.154909,38
1094.152626,55.2
1094.010755,59
1094.010755,59
1093.613298,150
1093.613298,150
1093.299134,34.1
1093.142272,53.4
1093.141659,36.5
1093.135111,75
1093.102149,58
1093.0848,95
1093.064804,67.3
1093.038386,67.2
1093.036713,170
1093.026019,92
1093.004769,110
1092.896175,20
1092.804304,65
1092.760181,48.3
1092.727972,28.4
1092.436975,130
1092.355452,56.3
1092.194025,34
1092.188078,59
1092.150171,32
1092.12386,85
1092.028194,110
1092.020967,75
1092.006512,550
1092,54.6
1091.803279,33.3
1091.791347,270
1091.791347,270
1091.703057,100
1091.703057,150
1091.314031,58.8
1091.244859,130
1091.165083,31
1091.093631,86
1091.061687,52
1091.045899,58
1090.985678,25.9
1090.884298,160
1090.884298,160
1090.750436,200
1090.728805,110
1090.512541,100
1090.512541,100
1090.512541,110
1090.512541,100
1090.47619,22.9
1090.47619,22.9
1090.404441,110
1090.404441,110
1090.342679,21
1090.215318,40
1090.188305,55
1090.159104,37
1090.146751,52
1090.146751,52
1090.135602,82
1090.135602,41
1090.116279,45
1090.116279,30
1090.116279,45
1090.116279,60
1090.116279,60
1090.116279,60
1090.100111,98
1090.094574,21.9
1090.092979,34
1090.08327,72
1090.08327,72
1090.074584,76
1090.074584,19
1090.068267,99
1090.066767,80
1090.059694,42
1090.059694,42
1090.059694,42
1090.059694,42
1090.055341,65
1090.047393,92
1090.047393,46
1090.023083,85
1090.012048,190
1090.010113,97
1090,65.4
1090,65.4
1089.952393,87
1089.918256,8
1089.813801,39.8
1089.588378,45
1089.517079,18.5
1089.494163,42
1089.258699,36
1089.17631,48
1089.146654,200
1089.133701,87
1089.126883,60
1089.087345,50
1089.060987,45
1089.056736,62
1089.054315,39.5
1089.045484,85
1089.037817,91
1089.028042,160
1089.028042,40
1088.92922,30
1088.838014,390
1088.732394,77.3
1088.582677,55.3
1088.201604,57
1088.139282,60
1088.132358,68.4
1088.101088,31
1088.065844,66.1
1088.031652,55
1088.007737,45
1088,40.8
1088,40.8
1087.885617,140
1087.885617,140
1087.878788,35.9
1087.843351,160
1087.774295,34.7
1087.76267,35.2
1087.655114,440
1087.5,26.1
1087.234587,170
1087.234587,170
1087.150241,61
1087.138317,65
1087.130296,68
1087.12533,70
1087.12533,70
1087.087813,90
1087.077094,98
1086.890888,180
1086.890888,180
1086.754844,410
1086.606938,47.3
1086.56284,300
1086.385798,86.9
1086.281813,140
1086.281813,35
1086.229947,130
1086.125134,71
1086.113266,14
1086.102179,30.4
1086.088484,68
1086.071138,160
1086.059066,34.2
1086.036671,77
1086.012163,50
1086.012163,50
1085.863664,54
1085.77633,100
1085.77633,100
1085.714286,30.4
1085.714286,41.8
1085.714286,30.4
1085.702653,160
1085.702653,160
1085.347805,110
1085.271318,21
1085.236265,48
1085.187195,40
1085.187195,60
1085.176085,53
1085.169352,66
1085.169352,33
1085.169352,33
1085.161595,46
1085.141903,52
1085.141903,52
1085.141903,52
1085.13112,84
1085.126286,58
1085.121775,45
1085.094232,38
1085.094232,57
1085.086042,45.4
1085.07627,69
1085.074455,94
1085.069444,25
1085.069444,25
1085.069444,50
1085.069444,75
1085.069444,25
1085.069444,50
1085.054253,62
1085.050416,49.5
1085.048668,68
1085.048668,68
1085.040011,80
1085.036588,86
1085.031001,24.5
1085.031001,49
1085.018482,49.9
1085.014041,85
1085.014041,170
1084.990958,30
1084.990958,42
1084.990958,60
1084.990958,48
1084.953941,53
1084.925562,180
1084.90566,57.5
1084.875558,85
1084.864392,62
1084.860174,45
1084.782609,49.9
1084.685486,48.8
1084.615385,42.3
1084.462982,52
1084.444444,48.8
1084.444444,48.8
1084.285714,75.9
1084.256462,32.3
1084.056037,65
1084.056037,65
1084.030557,59.6
1084.01084,68
1084,81.3
1083.863975,80
1083.743842,55
1083.709621,31.2
1083.694565,32.5
1083.619288,240
1083.361458,32.1
1083.032491,60
1083.004564,140
1082.940963,59.8
1082.446329,180
1082.334751,28
1082.251082,40
1082.251082,40
1082.206035,52
1082.194752,49.9
1082.155477,49
1082.113304,51
1082.083784,70
1082.055906,48
1082.055906,60
1082.055906,120
1082.055906,60
1082.038166,55
1082.028511,46.3
1082.016879,50
1082.016879,50
1082.004556,57
1081.825334,55
1081.812035,48
1081.785598,33.2
1081.782778,50
1081.620767,520
1081.481481,29.2
1081.402006,510
1081.200353,49
1081.18734,55
1081.081081,70
1081.081081,20
1080.951237,45
1080.705546,280
1080.40201,43
1080.394026,34
1080.351114,16
1080.291971,37
1080.246914,35
1080.246914,31.5
1080.246914,42
1080.246914,35
1080.246914,38.5
1080.246914,21
1080.246914,42
1080.246914,28
1080.246914,35
1080.246914,28
1080.205239,40
1080.205239,40
1080.201243,36.5
1080.190406,59
1080.190406,59
1080.190406,59
1080.1828,52
1080.1828,52
1080.1828,26
1080.175303,41.9
1080.175303,41.9
1080.175303,41.9
1080.172828,45
1080.172828,45
1080.168776,64
1080.159181,38
1080.159181,38
1080.159181,57
1080.150282,69
1080.1469,50
1080.139373,31
1080.139373,62
1080.139373,31
1080.139373,27.9
1080.125687,55
1080.125687,55
1080.108011,60
1080.108011,36
1080.108011,48
1080.108011,60
1080.093054,65
1080.093054,65
1080.089668,53
1080.089668,53
1080.089668,53
1080.084299,61.5
1080.084299,41
1080.080235,70
1080.080235,140
1080.080235,70
1080.080235,70
1080.080235,70
1080.080235,140
1080.074488,58
1080.074488,58
1080.074488,29
1080.069124,75
1080.069124,150
1080.069124,75
1080.065743,46
1080.065743,46
1080.059403,80
1080.0579,97
1080.050826,68
1080.050826,25.5
1080.050826,34
1080.043202,90
1080.041943,30.9
1080.038573,56
1080.033232,39
1080.033232,78
1080.033232,78
1080.019637,44
1080.019637,22
1080,32.4
1080,70.2
1080,48.6
1080,270
1080,27
1080,35.1
1080,37.8
1080,59.4
1080,48.6
1079.992678,59
1079.988449,74.8
1079.9865,32
1079.969144,42
1079.969144,42
1079.938509,28.1
1079.913607,20
1079.913607,70
1079.913607,40
1079.913607,85
1079.913607,45
1079.913607,75
1079.913607,55
1079.913607,70
1079.913607,60
1079.913607,20
1079.913607,65
1079.913607,20
1079.859367,43
1079.842932,49.5
1079.837139,61
1079.830312,56
1079.812207,46
1079.76785,160
1079.754601,44
1079.710145,44.7
1079.679397,22.9
1079.616507,25.9
1079.601017,55.2
1079.487179,42.1
1079.487179,42.1
1079.487179,42.1
1079.429735,26.5
1079.365079,34
1079.310345,62.6
1079.136691,36
1079.136691,81
1079.136691,120
1078.998073,140
1078.935077,46.2
1078.91492,35
1078.705553,27
1078.5735,37.2
1078.393881,28.2
1078.317901,55.9
1078.26087,49.6
1078.241637,39
1078.122408,65
1078.122408,65
1078.079059,66
1078.050884,75
1078.008624,110
1078.008624,110
1077.970878,45.9
1077.816492,46.4
1077.643909,32.2
1077.586207,240
1077.586207,240
1077.586207,240
1077.220077,27.9
1077.208809,40.6
1077.19037,43.4
1077.145935,290
1077.102594,120
1076.981902,84.5
1076.848952,44.7
1076.817558,31.4
1076.670256,190
1076.627814,230
1076.627814,230
1076.542147,100
1076.542147,100
1076.445904,59
1076.426265,50
1076.388889,62
1076.388889,27.9
1076.320939,33
1076.297536,45
1076.275152,46
1076.233184,36
1076.182385,38
1076.136669,40
1076.084841,55.3
1076.072336,72
1076.057716,44
1076.040172,45
1076.040172,45
1076.015272,62
1075.99193,48
1075.599262,17.5
1075.584238,220
1075.351409,140
1075.268817,100
1075.268817,34
1075.268817,140
1075.268817,34
1075.268817,37
1075.268817,22
1075.268817,32
1075.268817,40
1075.268817,40
1075.268817,37
1075.268817,37
1075.268817,38
1075.268817,36
1075.268817,17
1075.268817,30
1075.268817,29
1075.268817,31
1075.268817,42
1075.268817,28
1075.268817,25
1075.268817,31
1075.170006,58.5
1075.149634,48.5
1075.14881,28.9
1075.132811,85
1075.129534,83
1075.105996,71
1075.090969,65
1075.088191,64
1075.082365,62
1075.076151,120
1075.072886,29.5
1075.066013,57
1075.05864,55
1075.05864,55
1075.05864,55
1075.05864,55
1075.05864,55
1075.05071,58.3
1075.046516,52
1075.037626,50
1075.037626,100
1075.037626,100
1075.032909,49
1075.032909,49
1075.032909,98
1075.027996,48
1075.027996,48
1075.017527,46
1075.017527,92
1075.011945,45
1075.011945,90
1075.011945,45
1075.006108,44
1075,43
1075,21.5
1074.972437,39
1074.947746,36
1074.938575,70
1074.91318,130
1074.91318,65
1074.895978,31
1074.883554,30
1074.883554,60
1074.824308,26
1074.782215,190
1074.691026,20
1074.58604,220
1074.413052,27
1074.380165,26
1074.285714,37.6
1074.210742,52.4
1074.199324,54
1074.193548,33.3
1074.185968,160
1074.179165,53
1074.130106,49.7
1074.117647,91.3
1073.919107,46.2
1073.913043,24.7
1073.878628,40.7
1073.799297,55
1073.519844,49.5
1073.435625,170
1073.333333,32.2
1073.333333,48.3
1073.249262,40
1073.191672,200
1073.191672,200
1073.191672,200
1073.138517,65
1073.138517,65
1073.138517,65
1073.105298,80
1073.103987,54.9
1073.071027,42
1073.049938,52
1073.033331,160
1073.021182,38.5
1072.941176,45.6
1072.727273,35.4
1072.483526,47.2
1072.386059,28
1072.327388,490
1072.293324,31
1072.194425,30
1072.146527,48
1072.098633,40
1072.041166,50
1072.041166,50
1072.021742,71
1071.811361,190
1071.811361,190
1071.428571,33
1071.428571,33.6
1071.428571,24.9
1071.428571,19.5
1071.393786,110
1071.136549,65.5
1071.080818,55
1071.080818,110
1071.046055,60
1070.868884,61.5
1070.854899,60
1070.854899,60
1070.717131,43
1070.336391,28
1070.336391,28
1070.292161,37
1070.281841,180
1070.25247,39
1070.234114,48
1070.234114,48
1070.216654,41
1070.216654,41
1070.205479,25
1070.205479,50
1070.205479,50
1070.205479,50
1070.205479,50
1070.184171,43
1070.175439,36.6
1070.154578,45
1070.154578,27
1070.154578,45
1070.154578,45
1070.154578,45
1070.149254,35.85
1070.137383,29.6
1070.135002,65
1070.135002,65
1070.124638,85
1070.110701,58
1070.110701,29
1070.099256,69
1070.090958,100
1070.090958,60
1070.090958,60
1070.090958,60
1070.090958,100
1070.090958,100
1070.090958,60
1070.090958,80
1070.090958,40
1070.090958,40
1070.090958,100
1070.090958,60
1070.079731,51
1070.079731,51
1070.079731,51
1070.072489,62
1070.072489,31
1070.070614,98.5
1070.070614,98.5
1070.05855,53
1070.052789,75
1070.038911,55
1070.038911,44
1070.038911,77
1070.038911,55
1070.034443,46.6
1070.02065,57
1070.019394,160
1070.018093,550
1070.016283,46
1070.016283,46
1070.009172,70
1070.009172,70
1070.009172,70
1070.009172,70
1070.009172,35
1070.009172,35
1070.009172,70
1069.98993,85
1069.93737,41
1069.93737,41
1069.908815,88
1069.908815,88
1069.900143,90
1069.900143,30
1069.887834,62
1069.782752,32.5
1069.782752,32.5
1069.74754,25
1069.736842,81.3
1069.736842,81.3
1069.720614,170
1069.518717,22
1069.444444,38.5
1069.37524,27.9
1069.270107,23
1069.230769,27.8
1069.047619,44.9
1069.028711,210
1069.028711,210
1068.910621,47
1068.75,34.2
1068.650081,250
1068.577535,170
1068.577535,170
1068.577535,170
1068.577535,170
1068.376068,25
1068.319,200
1068.319,200
1068.211068,41.5
1068.168576,55
1068.158698,42
1068.12557,82
1068.090788,48
1068.050046,35
1068.050046,35
1068.03375,200
1068.03375,100
1067.887109,70
1067.5,42.7
1067.41573,39.9
1067.399479,36.9
1067.362429,67.5
1067.270375,33
1067.25735,53
1067.242443,34.6
1067.175916,47.5
1067.168864,170
1067.140952,48
1067.132324,55
1067.104453,52
1067.101877,170
1067.022341,64
1066.85633,120
1066.734938,250
1066.666667,160
1066.666667,160
1066.666667,160
1066.666667,180
1066.666667,48
1066.666667,160
1066.666667,32
1066.666667,28.8
1066.408143,22
1066.350711,22.5
1066.350711,22.5
1066.322136,61.9
1066.295781,23
1066.235864,33
1066.217733,38
1066.186652,38.5
1066.098081,70
1065.719361,48
1065.684945,55
1065.384615,27.7
1065.375303,22
1065.298876,270
1065.292096,31
1065.246338,40
1065.246338,8
1065.224517,32.5
1065.189604,25
1065.189604,100
1065.178798,42
1065.162907,68
1065.162907,68
1065.151784,60
1065.137239,260
1065.117405,88
1065.109088,62
1065.104513,160
1065.088757,54
1065.088757,54
1065.088757,90
1065.088757,54
1065.088757,90
1065.088757,36
1065.088757,72
1065.074906,91
1065.06584,110
1065.06584,55
1065.061357,92
1065.054692,37
1065.049975,65
1065.035123,47
1065.029445,85
1065.027403,71.9
1065.025738,180
1065.022422,76
1065.022422,76
1065.013511,67
1064.908722,84
1064.908722,42
1064.903038,95
1064.891847,32
1064.875491,32.5
1064.837498,65.2
1064.80073,35
1064.773736,48
1064.718163,51
1064.695935,170
1064.584812,120
1064.584812,120
1064.584812,150
1064.509261,150
1064.392826,36.2
1064.311594,23.5
1064.291064,270
1064.145347,28.7
1064.131669,75
1064.127695,38
1064.112796,120
1064.112796,40
1064.073227,46.5
1063.829787,100
1063.733615,70.6
1063.568682,260
1063.35844,24
1063.327032,22.5
1063.321386,26.7
1063.264221,20
1063.201418,18
1063.201418,36
1063.183475,140
1063.157895,40.4
1063.15118,50
1063.122924,32
1063.11008,110
1063.11008,110
1063.100137,31
1063.100137,62
1063.043478,48.9
1063.007344,55
1062.959935,65
1062.910474,61.5
1062.840441,160
1062.699256,30
1062.699256,100
1062.281723,36.5
1062.260254,36
1062.186172,27.5
1062.146893,47
1062.134891,40
1062.134891,140
1062.134891,40
1062.110367,46
1062.068966,46.2
1062.02209,50
1062.011719,87
1061.969015,85
1061.893204,35
1061.689763,190
1061.051257,65
1061.041069,85
1060.511541,17
1060.375108,160
1060.375108,160
1060.335594,29.7
1060.304838,32
1060.304838,32
1060.284762,35
1060.284762,35
1060.284762,35
1060.284762,35
1060.284762,35
1060.284762,35
1060.267857,38
1060.240964,22
1060.220526,25
1060.220526,50
1060.220526,50
1060.220526,50
1060.204468,28
1060.191518,31
1060.180854,34
1060.164325,40
1060.164325,40
1060.157791,43
1060.152109,46
1060.147122,49
1060.138782,55
1060.138782,55
1060.119961,76
1060.116354,82
1060.114742,85
1060.113239,88
1060.111836,91
1060.10929,48.5
1060.10929,97
1060.108131,100
1060.108131,100
1060.108131,100
1060.083284,89.1
1060.070671,72
1060.070671,45
1060.070671,45
1060.070671,87
1060.070671,81
1060.070671,93
1060.070671,60
1060.070671,42
1060.070671,93
1060.070671,90
1060.070671,42
1060.070671,60
1060.070671,75
1060.070671,36
1060.070671,90
1060.070671,42
1060.070671,24
1060.06006,70.6
1060.052219,60.9
1060.035665,53.5
1060.03245,98
1060.031243,95
1060.030395,27.9
1060.029957,92
1060.029957,92
1060.028585,89
1060.028585,89
1060.028585,89
1060.028585,89
1060.025543,83
1060.023851,160
1060.022026,77
1060.015588,68
1060.013046,65
1060.010258,62
1060.008245,540
1060.007186,59
1060.006092,69.6
1060,53
1059.92662,78
1059.907834,23
1059.897573,47.6
1059.883413,160
1059.73025,27.5
1059.69622,30
1059.667427,32.5
1059.402194,140
1059.322034,130
1059.322034,30
1059.322034,130
1059.322034,130
1059.114267,270
1059.025074,68
1058.948112,60
1058.857473,36.7
1058.730159,66.7
1058.695652,48.7
1058.691193,160
1058.114928,65
1058.112193,63
1058.076652,90
1058.076652,45
1058.049757,74
1058.028432,45.4
1057.942708,65
1057.896332,34.9
1057.867684,63.8
1057.753332,100
1057.753332,100
1057.697393,200
1057.674361,170
1057.501652,160
1057.216055,61.9
1057.195953,51.2
1057.082452,85
1057.082452,50
1057.082452,40
1056.910569,65
1056.338028,31.5
1056.338028,30
1056.237511,37
1056.09012,45
1056.077727,100
1056.059139,120
1056.059139,120
1056.059139,120
1056.05199,52
1056.038154,62
1055.987248,53
1055.926544,75.9
1055.743243,150
1055.662188,16.5
1055.662188,16.5
1055.312955,29
1055.262427,38
1055.194805,32.5
1055.194805,26
1055.176962,48
1055.130572,40
1055.11811,93.8
1055.115924,76
1055.114201,85
1055.099648,90
1055.081458,68
1055.07491,50
1055.06948,82
1055.056997,87
1055.037806,120
1055.037806,120
1055.026893,25.5
1055.023535,65
1055.011304,140
1055.011304,28
1055.005821,72.5
1054.969461,57
1054.963604,200
1054.961269,28.6
1054.852321,290
1054.852321,45
1054.852321,40
1054.347826,48.5
1054.151625,73
1054.144705,44
1054.119548,26.1
1054.111033,45
1054.097056,53
1054.09154,38
1054.078827,46
1053.947839,29.5
1053.911634,78
1053.907587,73.9
1053.844887,64
1053.799224,38
1053.658537,43.2
1053.346925,31
1053.333333,47.4
1053.273688,25.9
1053.124269,45
1053.088026,170
1053.049871,53
1053.042122,27
1053.007318,59
1053.001053,30
1053.001053,60
1052.983024,410
1052.804198,32.1
1052.763191,42.1
1052.48146,36.9
1052.307692,34.2
1052.228812,110
1052.198931,25.6
1052.173913,24.2
1052.11041,85
1052.104208,42
1052.095707,62
1051.524711,140
1051.428571,18.4
1051.267814,56.8
1051.223242,110
1051.197197,54
1051.156272,45
1051.082615,100
1051.051051,56
1051.051051,56
1051.033516,180
1050.793651,33.1
1050.539466,18.5
1050.539466,18.5
1050.530518,100
1050.525263,21
1050.420168,25
1050.420168,20
1050.420168,17.5
1050.420168,25
1050.370949,26.9
1050.344078,29
1050.336901,26.5
1050.328228,33.6
1050.328228,24
1050.328228,24
1050.328228,24
1050.328228,24
1050.319489,26.3
1050.317538,21.5
1050.304035,19
1050.295858,35.5
1050.286442,33
1050.286442,33
1050.286442,33
1050.286442,33
1050.283861,25.9
1050.283861,25.9
1050.262566,28
1050.262566,28
1050.262566,28
1050.262566,28
1050.262566,28
1050.262566,28
1050.262566,28
1050.252592,39.5
1050.247117,25.5
1050.247117,25.5
1050.241272,37
1050.241272,37
1050.241272,37
1050.228311,23
1050.228311,23
1050.228311,23
1050.228311,23
1050.228311,46
1050.228311,23
1050.228311,46
1050.228311,23
1050.228311,46
1050.213325,32
1050.213325,32
1050.213325,32
1050.213325,32
1050.213325,32
1050.213325,32
1050.213325,32
1050.213325,32
1050.213325,32
1050.213325,32
1050.204918,41
1050.199538,50
1050.199538,50
1050.199538,50
1050.199538,50
1050.199538,50
1050.199538,50
1050.199538,50
1050.199538,50
1050.19305,40.8
1050.189793,24.9
1050.175029,45
1050.175029,36
1050.175029,45
1050.175029,45
1050.175029,36
1050.175029,54
1050.175029,45
1050.175029,45
1050.175029,45
1050.15674,67
1050.153902,58
1050.153902,58
1050.150021,49
1050.144395,40
1050.144395,40
1050.144395,40
1050.144395,40
1050.144395,40
1050.144395,40
1050.135501,62
1050.135501,31
1050.135501,62
1050.135501,62
1050.135501,46.5
1050.135501,62
1050.130672,44.2
1050.128789,53
1050.126015,75
1050.126015,75
1050.126015,75
1050.126015,75
1050.126015,75
1050.126015,75
1050.126015,75
1050.126015,75
1050.119332,44
1050.119332,88
1050.119332,22
1050.119332,66
1050.119332,22
1050.119332,44
1050.119332,44
1050.119332,66
1050.119332,22
1050.112987,79
1050.112987,79
1050.112987,79
1050.110538,57
1050.110538,57
1050.105011,35
1050.105011,35
1050.105011,70
1050.105011,35
1050.105011,35
1050.105011,35
1050.105011,35
1050.105011,70
1050.105011,70
1050.105011,70
1050.105011,70
1050.105011,35
1050.105011,35
1050.105011,35
1050.098447,48
1050.098447,48
1050.098447,48
1050.098447,48
1050.098447,96
1050.098447,96
1050.094932,71.9
1050.092238,74
1050.092238,74
1050.089258,100
1050.080775,78
1050.080775,26
1050.080775,65
1050.080775,65
1050.080775,39
1050.080775,78
1050.080775,65
1050.080775,65
1050.080775,65
1050.080775,65
1050.080775,65
1050.080775,52
1050.080775,65
1050.080775,39
1050.080775,78
1050.080775,58.5
1050.080775,52
1050.080775,32.5
1050.071847,95
1050.071847,95
1050.071847,95
1050.071847,95
1050.071847,95
1050.070432,82
1050.070432,82
1050.070432,82
1050.070432,82
1050.070432,82
1050.068483,69
1050.06364,99
1050.06364,99
1050.06105,43
1050.06105,86
1050.06105,86
1050.06105,43
1050.06105,43
1050.06105,86
1050.06105,86
1050.06105,43
1050.057537,73
1050.052503,30
1050.052503,60
1050.052503,60
1050.052503,90
1050.052503,30
1050.052503,60
1050.052503,120
1050.052503,90
1050.052503,30
1050.052503,90
1050.052503,60
1050.052503,30
1050.052503,60
1050.052503,90
1050.052503,90
1050.052503,60
1050.052503,30
1050.047729,77
1050.047729,77
1050.044683,47
1050.044683,47
1050.044683,47
1050.044683,47
1050.03889,81
1050.037501,98
1050.032916,31.9
1050.030883,68
1050.030883,34
1050.030883,170
1050.030883,85
1050.030883,85
1050.030883,51
1050.030883,85
1050.030883,85
1050.030883,51
1050.030883,85
1050.030883,34
1050.030883,170
1050.030883,85
1050.030883,68
1050.030883,68
1050.030883,34
1050.023596,89
1050.023596,89
1050.021875,72
1050.019091,110
1050.019091,110
1050.019091,110
1050.019091,55
1050.019091,110
1050.019091,110
1050.019091,110
1050.019091,55
1050.019091,110
1050.019091,220
1050.019091,220
1050.019091,55
1050.019091,55
